"Phylum","Class","Geographic_region","Sector","Environment","Cost","Country","Type_of_cost","Group"
"Tracheophyta","Liliopsida","Europe","Authorities-Stakeholders","Aquatic",5210837.99,"United Kingdom","Management","Plants"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",521083.8,"United Kingdom","Management",NA
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",2576087.52,"New Zealand","Management","Plants"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Terrestrial",827117.06,"United Kingdom","Management",NA
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",4549068.41,"New Zealand","Mixed","Plants"
"Tracheophyta","Magnoliopsida","Asia","Health","Terrestrial",5308920.8,"Russian Federation","Damage","Plants"
"Arthropoda","Insecta","Europe","Authorities-Stakeholders","Terrestrial",534348.23,"Spain","Management","Arthropods"
"Mollusca","Gastropoda","Europe","Fishery","Aquatic",6131419.37,"United Kingdom","Damage","Invertebrates"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",5460604.25,"Slovakia","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",3611779.28,"Ethiopia","Damage","Arthropods"
"Chordata","Aves","Europe","Authorities-Stakeholders","Semi-aquatic",1285340.04,"United Kingdom","Management","Vertebrates"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",5763971.15,"Ukraine","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",5763971.15,"Croatia","Damage","Plants"
"Tracheophyta","Liliopsida","Europe","Authorities-Stakeholders","Aquatic",6947783.98,"United Kingdom","Management","Plants"
"Mixed","Mixed","Europe","Mixed","Terrestrial",7354281.46,"United Kingdom","Management",NA
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",5974895.83,"New Zealand","Damage","Plants"
"Arthropoda","Arachnida","Europe","Agriculture","Terrestrial",7712517.88,"United Kingdom","Management","Arthropods"
"Tracheophyta","Liliopsida","Europe","Mixed","Aquatic",7834755.46,"United Kingdom","Damage","Plants"
"Tracheophyta","Liliopsida","North America","Authorities-Stakeholders","Aquatic",968032.45,"United States","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",7129122.22,"Poland","Damage","Plants"
"Arthropoda","Malacostraca","Europe","Authorities-Stakeholders","Aquatic",915667.35,"Norway","Management","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",7280805.67,"Slovenia","Damage","Plants"
"Mixed","Mixed","Europe","Agriculture","Terrestrial",8497511.52,"United Kingdom","Management",NA
"Tracheophyta","Liliopsida","Europe","Authorities-Stakeholders","Aquatic",8684729.98,"United Kingdom","Management","Plants"
"Chordata","Mammalia","Europe","Mixed","Terrestrial",8788946.74,"United Kingdom","Mixed","Vertebrates"
"Tracheophyta","Magnoliopsida","Europe","Mixed","Terrestrial",8851476.8,"United Kingdom","Mixed","Plants"
"Chordata","Mammalia","Europe","Public and Social Welfare","Terrestrial",8907534.99,"United Kingdom","Damage","Vertebrates"
"Chordata","Mammalia","Europe","Mixed","Terrestrial",9178022.64,"United Kingdom","Management","Vertebrates"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",9791164.58,"United Kingdom","Management","Plants"
"Tracheophyta","Polypodiopsida","Asia","Fishery","Aquatic",17876.65,"Sri Lanka","Damage","Plants"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",11404632.82,"United Kingdom","Management","Arthropods"
"Tracheophyta","Liliopsida","Europe","Authorities-Stakeholders","Aquatic",970653.87,"Spain","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",10617841.6,"Albania","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",10921208.5,"Romania","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",7516405.53,"Malawi","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Oceania","Forestry","Terrestrial",10701025.18,"New Zealand","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",12438043.02,"Serbia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Mixed","Terrestrial",14975000.01,"United Kingdom","Management","Plants"
"Tracheophyta","Polypodiopsida","Asia","Health","Aquatic",25496.2,"Sri Lanka","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",8492562.1,"Zambia","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",13499827.18,"Italy","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",13651510.63,"Spain","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",14258244.43,"Austria","Damage","Plants"
"Tracheophyta","Polypodiopsida","Asia","Authorities-Stakeholders","Aquatic",27840.68,"Sri Lanka","Management","Plants"
"Chordata","Mammalia","Europe","Public and Social Welfare","Terrestrial",16549274.06,"United Kingdom","Damage","Vertebrates"
"Oomycota","Peronosporea","North America","Authorities-Stakeholders","Terrestrial",11384892.57,"United States","Management","Fungi"
"Mixed","Mixed","Europe","Agriculture","Terrestrial",18909295.59,"United Kingdom","Management",NA
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",16685179.66,"Poland","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",17746963.82,"Germany","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",11421031.79,"Mali","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",18202014.17,"Slovenia","Damage","Plants"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Terrestrial",21463441.67,"United Kingdom","Management",NA
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",12201957.04,"Senegal","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Aquatic",23017509.92,"United Kingdom","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",21083999.75,"Bosnia and Herzegovina","Damage","Plants"
"Chlorophyta","Ulvophyceae","North America","Fishery","Aquatic",12567279.35,"Canada","Damage","Plants"
"Arthropoda","Arachnida","Europe","Agriculture","Terrestrial",27512224.1,"United Kingdom","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",25786186.74,"Greece","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",26999654.35,"Austria","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",23833858.34,"New Zealand","Management","Plants"
"Chordata","Mammalia","Europe","Mixed","Terrestrial",31049351.35,"United Kingdom","Management","Vertebrates"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",29881639.93,"Slovakia","Damage","Plants"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",34877140.87,"United Kingdom","Management","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",20011209.54,"Rwanda","Damage","Arthropods"
"Chordata","Mammalia","North America","Agriculture","Terrestrial",24135972.26,"United States","Damage","Vertebrates"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",37115062.04,"United Kingdom","Management",NA
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",33066992.41,"Germany","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",36252344.89,"France","Damage","Plants"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Terrestrial",43423649.9,"United Kingdom","Management",NA
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",38072546.31,"Italy","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",39134330.47,"Bulgaria","Damage","Plants"
"Mixed","Mixed","Asia","Public and Social Welfare","Aquatic",42104278.92,"India","Management",NA
"Mixed","Mixed","Europe","Mixed","Aquatic",49937197.39,"United Kingdom","Management",NA
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",46263452.69,"Croatia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",4567620.97,"Spain","Management","Plants"
"Chordata","Mammalia","Europe","Mixed","Terrestrial",54800974.46,"United Kingdom","Management","Vertebrates"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",31627472.64,"Tanzania, United Republic of","Damage","Arthropods"
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",48326628.16,"Australia","Management",NA
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",51572373.49,"Germany","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",54606042.51,"Serbia","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",37093949.39,"Niger","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",40705728.67,"Benin","Damage","Arthropods"
"Chordata","Ascidiacea","North America","Fishery","Aquatic",45574613.19,"Canada","Damage","Vertebrates"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",65830617.92,"Moldova, Republic of","Damage","Plants"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",9075723.36,"Norway","Management","Arthropods"
"Nematoda","Chromadorea","Europe","Agriculture","Terrestrial",86847299.8,"United Kingdom","Mixed","Invertebrates"
"Tracheophyta","Magnoliopsida","North America","Mixed","Semi-Aquatic",56924462.87,"United States","Mixed","Plants"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",43389308.62,"Canada","Management","Arthropods"
"Mixed","Mixed","North America","Authorities-Stakeholders","Terrestrial",43389308.62,"Canada","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",70894291.84,"New Zealand","Management",NA
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",82364114.13,"France","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",84942732.8,"Austria","Damage","Plants"
"Tracheophyta","Magnoliopsida","Asia","Health","Terrestrial",86611250.77,"Russian Federation","Damage","Plants"
"Arthropoda","Malacostraca","North America","Fishery","Aquatic",55111088.06,"Canada","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",57886084.18,"Kenya","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",58178931.15,"Mozambique","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Asia","Agriculture","Terrestrial",97077408.91,"Turkey","Damage","Plants"
"Tracheophyta","Magnoliopsida","Africa","Mixed","Terrestrial",92524813.69,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",110728919.54,"Bosnia and Herzegovina","Damage","Plants"
"Chytridiomycota","Chytridiomycetes","North America","Agriculture","Terrestrial",65550432.31,"Canada","Damage","Fungi"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",114976056.18,"Hungary","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",115279423.09,"Slovakia","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",81020994.72,"Zimbabwe","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",83070923.5,"Mozambique","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",133481437.26,"Croatia","Damage","Plants"
"Mixed","Mixed","Europe","Agriculture","Terrestrial",153342803.37,"United Kingdom","Management",NA
"Mixed","Mixed","Europe","Agriculture","Terrestrial",157461102.33,"United Kingdom","Management",NA
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",90099250.75,"Congo, the Democratic Republic of the","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",141368976.73,"Hungary","Damage","Plants"
"Mixed","Mixed","Asia","Fishery","Aquatic",82684966.55,"India","Damage",NA
"Mixed","Mixed","North America","Agriculture","Terrestrial",86778617.25,"Canada","Damage",NA
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",157902472.94,"Romania","Damage","Plants"
"Mixed","Mixed","Europe","Agriculture","Terrestrial",181887695.71,"United Kingdom","Damage",NA
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",166851796.57,"Moldova, Republic of","Damage","Plants"
"Mixed","Mixed","Asia","Public and Social Welfare","Aquatic",175935736.93,"India","Damage",NA
"Mixed","Mixed","Europe","Agriculture","Terrestrial",205369546.79,"United Kingdom","Management",NA
"Arthropoda","Insecta","Asia","Mixed","Terrestrial",27203596.87,"India","Management","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",118407791.07,"Benin","Damage","Arthropods"
"Mixed","Mixed","North America","Mixed","Aquatic",138895689.4,"United States","Mixed",NA
"Mixed","Mixed","Europe","Agriculture","Terrestrial",224658332.08,"United Kingdom","Damage",NA
"Chordata","Cephalaspidomorphi","North America","Fishery","Aquatic",349792739.65,"Canada","Damage","Vertebrates"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",261427741.87,"United Kingdom","Management","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",155501740.46,"Zambia","Damage","Arthropods"
"Arthropoda","Insecta","Oceania","Agriculture","Terrestrial",8744933.52,"New Zealand","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Health","Terrestrial",256193349.46,"Ukraine","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",257861867.43,"France","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",265446040,"Bulgaria","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",173072558.59,"Ghana","Damage","Arthropods"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",177855725.75,"Cameroon","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",37764537.63,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",288198557.71,"Italy","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",193767077.72,"Uganda","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Asia","Agriculture","Terrestrial",307917406.4,"Russian Federation","Damage","Plants"
"Chytridiomycota","Chytridiomycetes","North America","Agriculture","Terrestrial",193058268.04,"Canada","Damage","Fungi"
"Platyhelminthes","Monogenea","Europe","Mixed","Aquatic",45378616.79,"Norway","Damage","Invertebrates"
"Chordata","Mammalia","North America","Authorities-Stakeholders","Terrestrial",260714039.94,"United States","Damage","Vertebrates"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",247455688.68,"Malawi","Damage","Arthropods"
"Mixed","Mixed","Europe","Agriculture","Terrestrial",489650287.14,"United Kingdom","Damage",NA
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",56942124.41,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",57685441.72,"South Africa","Management","Plants"
"Mixed","Mixed","North America","Authorities-Stakeholders","Terrestrial",260335851.74,"Canada","Management",NA
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",66028676.36,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",514206900.34,"Serbia","Damage","Plants"
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",454793570.29,"New Zealand","Damage",NA
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",69761334.67,"South Africa","Management","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",342630953.56,"Ethiopia","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",70974749.97,"South Africa","Management","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",389584084.23,"Tanzania, United Republic of","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",661339848.23,"Hungary","Damage","Plants"
"Arthropoda","Insecta","Africa","Agriculture","Terrestrial",483880808.2,"Nigeria","Damage","Arthropods"
"Mixed","Mixed","North America","Agriculture","Terrestrial",711729336.04,"United States","Management",NA
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",118125175.45,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Agriculture","Terrestrial",996560275.88,"Romania","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",487002491.1,"New Zealand","Damage","Plants"
"Arthropoda","Insecta","North America","Agriculture","Terrestrial",694228937.98,"Canada","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",162455013.06,"South Africa","Management","Plants"
