"Phylum","Environment","Sector","Type_of_cost","country","Cost"
"Chordata","Terrestrial","Environment","Management","NL",904204.954873996
"Chordata","Terrestrial","Environment","Management","NO",962060.363429666
"Chordata","Terrestrial","Environment","Management","PL",2258222.98949548
"Chordata","Terrestrial","Environment","Management","PT",1319616.88714866
"Chordata","Terrestrial","Environment","Management","RO",2563134.92900093
"Chordata","Terrestrial","Environment","Management","RU",1459423.59273529
"Chordata","Terrestrial","Environment","Management","SE",3196445.61277871
"Chordata","Terrestrial","Environment","Management","UA",2117104.19889701
"Chordata","Terrestrial","Environment","Management","US",110251210.968781
"Chordata","Terrestrial","Forestry","Damage","AD",1473731.07372157
"Chordata","Terrestrial","Forestry","Damage","AE",6945251.43446857
"Chordata","Terrestrial","Forestry","Damage","AL",1559888.10977996
"Chordata","Terrestrial","Forestry","Damage","AM",4794837.29991404
"Chordata","Terrestrial","Forestry","Damage","AR",46605049.1941429
"Chordata","Terrestrial","Forestry","Damage","AT",21320143.5372377
"Chordata","Terrestrial","Forestry","Damage","AU",25149841.5498445
"Chordata","Terrestrial","Forestry","Damage","AZ",14733073.5709746
"Chordata","Terrestrial","Forestry","Damage","BA",13902895.2937573
"Chordata","Terrestrial","Forestry","Damage","BE",1627730.02930148
"Chordata","Terrestrial","Forestry","Damage","BG",85259192.9085351
"Chordata","Terrestrial","Forestry","Damage","BO",10904495.0327827
"Chordata","Terrestrial","Forestry","Damage","BR",243551081.60565
"Chordata","Terrestrial","Forestry","Damage","BY",3062583.92730064
"Chordata","Terrestrial","Forestry","Damage","BZ",558751.146897101
"Chordata","Terrestrial","Forestry","Damage","CA",2059179815.56776
"Chordata","Terrestrial","Forestry","Damage","CD",14313952.5731792
"Chordata","Terrestrial","Forestry","Damage","CH",7162204.90556312
"Chordata","Terrestrial","Forestry","Damage","CL",2021870.84327236
"Chordata","Terrestrial","Forestry","Damage","CN",265905953.461434
"Chordata","Terrestrial","Forestry","Damage","CO",28023792.0441892
"Chordata","Terrestrial","Forestry","Damage","CR",7190707.78996327
"Chordata","Terrestrial","Forestry","Damage","CU",19387024.4468656
"Chordata","Terrestrial","Forestry","Damage","CY",953237.491569707
"Chordata","Terrestrial","Forestry","Damage","CZ",10314581.5688327
"Chordata","Terrestrial","Forestry","Damage","DE",23510708.5486956
"Chordata","Terrestrial","Forestry","Damage","DK",1558368.48934091
"Chordata","Terrestrial","Forestry","Damage","DO",2221875.41275748
"Chordata","Terrestrial","Forestry","Damage","DZ",12732770.5692808
"Chordata","Terrestrial","Forestry","Damage","EE",3415876.68147662
"Chordata","Terrestrial","Forestry","Damage","EG",18391866.7131271
"Chordata","Terrestrial","Forestry","Damage","ES",7846238.35682089
"Chordata","Terrestrial","Forestry","Damage","ET",12667803.0865321
"Chordata","Terrestrial","Forestry","Damage","FI",8877796.33019272
"Chordata","Terrestrial","Forestry","Damage","FR",43096990.8951146
"Chordata","Terrestrial","Forestry","Damage","GB",38065858.2309547
"Chordata","Terrestrial","Forestry","Damage","GE",10123850.553435
"Chordata","Terrestrial","Forestry","Damage","GR",14611567.9291213
"Chordata","Terrestrial","Forestry","Damage","GT",14767817.6966057
"Chordata","Terrestrial","Forestry","Damage","GY",2588158.1872102
"Chordata","Terrestrial","Forestry","Damage","HN",13855058.9862992
"Chordata","Terrestrial","Forestry","Damage","HR",48672891.9263743
"Chordata","Terrestrial","Forestry","Damage","HU",108884800.347164
"Chordata","Terrestrial","Forestry","Damage","ID",20990774.202609
"Chordata","Terrestrial","Forestry","Damage","IE",15453310.0778033
"Chordata","Terrestrial","Forestry","Damage","IL",1500105.35312375
"Chordata","Terrestrial","Forestry","Damage","IN",82532024.3086863
"Chordata","Terrestrial","Forestry","Damage","IR",45936344.2701386
"Chordata","Terrestrial","Forestry","Damage","IS",2835832.78315661
"Chordata","Terrestrial","Forestry","Damage","IT",42637278.3577328
"Chordata","Terrestrial","Forestry","Damage","JO",12920424.9088557
"Chordata","Terrestrial","Forestry","Damage","JP",514165.6164467
"Chordata","Terrestrial","Forestry","Damage","KE",28776892.5904828
"Chordata","Terrestrial","Forestry","Damage","KG",11015768.2322531
"Chordata","Terrestrial","Forestry","Damage","KI",682469.717436766
"Chordata","Terrestrial","Forestry","Damage","KR",6599770.7692323
"Chordata","Terrestrial","Forestry","Damage","KZ",15976547.3378129
"Chordata","Terrestrial","Forestry","Damage","LB",2095436.96577713
"Chordata","Terrestrial","Forestry","Damage","LI",1637255.91485549
"Chordata","Terrestrial","Forestry","Damage","LK",118309.275674765
"Chordata","Terrestrial","Forestry","Damage","LT",5842395.59776225
"Chordata","Terrestrial","Forestry","Damage","LU",2081679.88274859
"Chordata","Terrestrial","Forestry","Damage","LV",2817288.71328927
"Chordata","Terrestrial","Forestry","Damage","LY",10186114.4009493
"Chordata","Terrestrial","Forestry","Damage","MA",54174470.2625687
"Chordata","Terrestrial","Forestry","Damage","MD",19673764.9499288
"Chordata","Terrestrial","Forestry","Damage","ME",1208583.63063691
"Chordata","Terrestrial","Forestry","Damage","MG",14724555.695107
"Chordata","Terrestrial","Forestry","Damage","MK",982484.569009742
"Chordata","Terrestrial","Forestry","Damage","ML",11072470.0836411
"Chordata","Terrestrial","Forestry","Damage","MN",10298545.4923278
"Chordata","Terrestrial","Forestry","Damage","MT",1114070.53763848
"Chordata","Terrestrial","Forestry","Damage","MV",695524.875390796
"Chordata","Terrestrial","Forestry","Damage","MX",95031045.7883732
"Chordata","Terrestrial","Forestry","Damage","MY",43030455.4190553
"Chordata","Terrestrial","Forestry","Damage","NG",173524915.120253
"Chordata","Terrestrial","Forestry","Damage","NI",10164033.0134018
"Chordata","Terrestrial","Forestry","Damage","NL",76623.2215756942
"Chordata","Terrestrial","Forestry","Damage","NO",24895658.8436888
"Chordata","Terrestrial","Forestry","Damage","NP",11513791.3041954
"Chordata","Terrestrial","Forestry","Damage","NZ",5189201.65637238
"Chordata","Terrestrial","Forestry","Damage","PE",7673740.00369633
"Chordata","Terrestrial","Forestry","Damage","PH",15519263.4932695
"Chordata","Terrestrial","Forestry","Damage","PK",22698788.441105
"Chordata","Terrestrial","Forestry","Damage","PL",17439044.1321231
"Chordata","Terrestrial","Forestry","Damage","PT",6613224.53880954
"Chordata","Terrestrial","Forestry","Damage","RO",70103577.1231656
"Chordata","Terrestrial","Forestry","Damage","RS",83188067.1054358
"Chordata","Terrestrial","Forestry","Damage","RU",49790269.7548926
"Chordata","Terrestrial","Forestry","Damage","SA",16800011.9173793
"Chordata","Terrestrial","Forestry","Damage","SE",105714280.04397
"Chordata","Terrestrial","Forestry","Damage","SI",1429930.22521848
"Chordata","Terrestrial","Forestry","Damage","SK",35093467.8024481
"Chordata","Terrestrial","Forestry","Damage","SM",1346795.10457562
"Chordata","Terrestrial","Forestry","Damage","TN",11221282.6198958
"Chordata","Terrestrial","Forestry","Damage","TR",17122308.7300686
"Chordata","Terrestrial","Forestry","Damage","TZ",24303007.874829
"Chordata","Terrestrial","Forestry","Damage","UA",139315552.008724
"Chordata","Terrestrial","Forestry","Damage","UG",8903226.8858698
"Chordata","Terrestrial","Forestry","Damage","US",210940111.957625
"Chordata","Terrestrial","Forestry","Damage","UY",3966509.53527094
"Chordata","Terrestrial","Forestry","Damage","UZ",28681673.3708881
"Chordata","Terrestrial","Forestry","Damage","VE",26486720.3745989
"Chordata","Terrestrial","Forestry","Damage","ZA",46863915.8531193
"Chordata","Terrestrial","Forestry","Damage","ZM",8060121.58211757
"Chordata","Terrestrial","Health","Damage","AD",1181559.48908276
"Chordata","Terrestrial","Health","Damage","AE",3229502.67730639
"Chordata","Terrestrial","Health","Damage","AF",15892468.2930346
"Chordata","Terrestrial","Health","Damage","AL",799648.864691261
"Chordata","Terrestrial","Health","Damage","AM",1618836.62336572
"Chordata","Terrestrial","Health","Damage","AO",12613956.5528058
"Chordata","Terrestrial","Health","Damage","AR",820160.37275734
"Chordata","Terrestrial","Health","Damage","AT",12797535.4886986
"Chordata","Terrestrial","Health","Damage","AU",14840613.73773
"Chordata","Terrestrial","Health","Damage","AZ",8659208.91139294
"Chordata","Terrestrial","Health","Damage","BA",6209371.10779866
"Chordata","Terrestrial","Health","Damage","BD",3899402.09054911
"Chordata","Terrestrial","Health","Damage","BE",966283.535853014
"Chordata","Terrestrial","Health","Damage","BF",12582666.6041512
"Chordata","Terrestrial","Health","Damage","BG",21399602.132934
"Chordata","Terrestrial","Health","Damage","BH",1280393.03341923
"Chordata","Terrestrial","Health","Damage","BJ",15605346.6917164
"Chordata","Terrestrial","Health","Damage","BO",7916557.26050577
"Chordata","Terrestrial","Health","Damage","BR",114956917.006599
"Chordata","Terrestrial","Health","Damage","BS",526722.556393385
"Chordata","Terrestrial","Health","Damage","BT",642676.835266751
"Chordata","Terrestrial","Health","Damage","BW",6859197.72309711
"Chordata","Terrestrial","Health","Damage","BY",2606681.28516053
"Chordata","Terrestrial","Health","Damage","BZ",569718.274521083
"Chordata","Terrestrial","Health","Damage","CA",785788529.745571
"Chordata","Terrestrial","Health","Damage","CD",16943949.6088662
"Chordata","Terrestrial","Health","Damage","CG",4634475.65333089
"Chordata","Terrestrial","Health","Damage","CH",2993008.34561218
"Chordata","Terrestrial","Health","Damage","CI",8210284.46605984
"Chordata","Terrestrial","Health","Damage","CL",2775011.84785682
"Chordata","Terrestrial","Health","Damage","CN",84734126.025333
"Chordata","Terrestrial","Health","Damage","CO",36031052.5964266
"Chordata","Terrestrial","Health","Damage","CR",3623753.67550312
"Chordata","Terrestrial","Health","Damage","CU",15764023.1104093
"Chordata","Terrestrial","Health","Damage","CV",808365.490379557
"Chordata","Terrestrial","Health","Damage","CY",719868.142106311
"Chordata","Terrestrial","Health","Damage","CZ",5656104.98659543
"Chordata","Terrestrial","Health","Damage","DE",25745378.7936396
"Chordata","Terrestrial","Health","Damage","DK",892536.312157242
"Chordata","Terrestrial","Health","Damage","DM",894345.490383552
"Chordata","Terrestrial","Health","Damage","DO",2288742.09728013
"Chordata","Terrestrial","Health","Damage","DZ",4769323.24710468
"Chordata","Terrestrial","Health","Damage","EC",11760655.8305854
"Chordata","Terrestrial","Health","Damage","EE",2117341.24725654
"Chordata","Terrestrial","Health","Damage","EG",13239380.3970404
"Chordata","Terrestrial","Health","Damage","ES",2935230.50954387
"Chordata","Terrestrial","Health","Damage","ET",20170401.7042376
"Chordata","Terrestrial","Health","Damage","FI",2704260.49781378
"Chordata","Terrestrial","Health","Damage","FJ",699936.132925938
"Chordata","Terrestrial","Health","Damage","FR",35770442.7527005
"Chordata","Terrestrial","Health","Damage","GB",29117459.0610714
"Chordata","Terrestrial","Health","Damage","GD",614783.834147228
"Chordata","Terrestrial","Health","Damage","GE",7924306.37210759
"Chordata","Terrestrial","Health","Damage","GH",28952408.0446379
"Chordata","Terrestrial","Health","Damage","GM",2069006.7979396
"Chordata","Terrestrial","Health","Damage","GR",4323510.05275744
"Chordata","Terrestrial","Health","Damage","GT",12574116.1914911
"Chordata","Terrestrial","Health","Damage","GW",1923901.75055592
"Chordata","Terrestrial","Health","Damage","GY",2382841.90716781
"Chordata","Terrestrial","Health","Damage","HN",11123224.1582546
"Chordata","Terrestrial","Health","Damage","HR",25703431.7944962
"Chordata","Terrestrial","Health","Damage","HT",2633654.33156107
"Chordata","Terrestrial","Health","Damage","HU",46217918.788708
"Chordata","Terrestrial","Health","Damage","ID",54840209.7715663
"Chordata","Terrestrial","Health","Damage","IE",6958723.5035746
"Chordata","Terrestrial","Health","Damage","IL",1162956.83939866
"Chordata","Terrestrial","Health","Damage","IN",611737405.178422
"Chordata","Terrestrial","Health","Damage","IQ",7588878.4963409
"Chordata","Terrestrial","Health","Damage","IR",15791838.0495149
"Chordata","Terrestrial","Health","Damage","IS",1617803.13500271
"Chordata","Terrestrial","Health","Damage","IT",27106092.3338114
"Chordata","Terrestrial","Health","Damage","JM",2612497.33380165
"Chordata","Terrestrial","Health","Damage","JO",6854296.06763729
"Chordata","Terrestrial","Health","Damage","JP",495658.052302183
"Chordata","Terrestrial","Health","Damage","KE",29719364.1029257
"Chordata","Terrestrial","Health","Damage","KG",15148934.3855982
"Chordata","Terrestrial","Health","Damage","KH",5155928.38370308
"Chordata","Terrestrial","Health","Damage","KI",797714.597497557
"Chordata","Terrestrial","Health","Damage","KN",674112.828666212
"Chordata","Terrestrial","Health","Damage","KP",8421267.8470372
"Chordata","Terrestrial","Health","Damage","KR",5744731.54758422
"Chordata","Terrestrial","Health","Damage","KW",2094526.49209232
"Chordata","Terrestrial","Health","Damage","KZ",10738787.8751204
"Chordata","Terrestrial","Health","Damage","LA",5678793.1782241
"Chordata","Terrestrial","Health","Damage","LB",1742702.26015989
"Chordata","Terrestrial","Health","Damage","LC",922170.284466041
"Chordata","Terrestrial","Health","Damage","LI",2760908.82103749
"Chordata","Terrestrial","Health","Damage","LK",114264.266504942
"Chordata","Terrestrial","Health","Damage","LR",8844531.41269959
"Chordata","Terrestrial","Health","Damage","LS",2324055.97453228
"Chordata","Terrestrial","Health","Damage","LT",6050818.19250621
"Chordata","Terrestrial","Health","Damage","LU",1865673.12699194
"Chordata","Terrestrial","Health","Damage","LV",1752222.65108818
"Chordata","Terrestrial","Health","Damage","MA",20847778.547015
"Chordata","Terrestrial","Health","Damage","MD",36775342.1097765
"Chordata","Terrestrial","Health","Damage","ME",499430.053654125
"Chordata","Terrestrial","Health","Damage","MG",15224487.9004919
